"codigo";"lapso";"cod_mat";"cod_comp"
"42436";"2014-1";"T2GB13";"3813"
"42445";"2014-1";"T2AB15";"3800"
"42445";"2014-1";"T2BB15";"3801"
"42445";"2014-1";"T2CB15";"3802"
"42445";"2014-1";"T2DB15";"3803"
"42445";"2014-1";"T2EB15";"3804"
"42445";"2014-1";"T2FB15";"3812"
"42445";"2014-1";"T2GB15";"3813"
"42473";"2014-1";"T2AB15";"3800"
"42473";"2014-1";"T2BB15";"3801"
"42473";"2014-1";"T2CB15";"3802"
"42473";"2014-1";"T2DB15";"3803"
"42473";"2014-1";"T2EB15";"3804"
"42473";"2014-1";"T2FB15";"3812"
"42473";"2014-1";"T2GB15";"3813"
"42475";"2014-1";"T2AB15";"3800"
"42475";"2014-1";"T2BB15";"3801"
"42475";"2014-1";"T2CB15";"3802"
"42475";"2014-1";"T2DB15";"3803"
"42475";"2014-1";"T2EB15";"3804"
"42475";"2014-1";"T2FB15";"3812"
"42475";"2014-1";"T2GB15";"3813"
"42477";"2014-1";"T2AB15";"3800"
"42477";"2014-1";"T2BB15";"3801"
"42477";"2014-1";"T2CB15";"3802"
"42477";"2014-1";"T2DB15";"3803"
"42477";"2014-1";"T2EB15";"3804"
"42477";"2014-1";"T2FB15";"3812"
"42477";"2014-1";"T2GB15";"3813"
"42480";"2014-1";"T2AB16";"3800"
"42480";"2014-1";"T2BB16";"3801"
"42480";"2014-1";"T2CB16";"3802"
"42480";"2014-1";"T2DB16";"3803"
"42480";"2014-1";"T2EB16";"3804"
"42480";"2014-1";"T2FB16";"3812"
"42480";"2014-1";"T2GB16";"3813"
"42488";"2014-1";"T2AB12";"3800"
"42488";"2014-1";"T2BB12";"3801"
"42488";"2014-1";"T2CB12";"3802"
"42488";"2014-1";"T2DB12";"3803"
"42488";"2014-1";"T2EB12";"3804"
"42488";"2014-1";"T2FB12";"3812"
"42488";"2014-1";"T2GB12";"3813"
"42501";"2014-1";"T2AB15";"3800"
"42501";"2014-1";"T2BB15";"3801"
"42501";"2014-1";"T2CB15";"3802"
"42501";"2014-1";"T2DB15";"3803"
"42501";"2014-1";"T2EB15";"3804"
"42501";"2014-1";"T2FB15";"3812"
"42501";"2014-1";"T2GB15";"3813"
"42502";"2014-1";"T2AB15";"3800"
"42502";"2014-1";"T2BB15";"3801"
"42502";"2014-1";"T2CB15";"3802"
"42502";"2014-1";"T2DB15";"3803"
"42502";"2014-1";"T2EB15";"3804"
"42502";"2014-1";"T2FB15";"3812"
"42502";"2014-1";"T2GB15";"3813"
"42552";"2014-1";"T2AB15";"3800"
"42552";"2014-1";"T2BB15";"3801"
"42552";"2014-1";"T2CB15";"3802"
"42552";"2014-1";"T2DB15";"3803"
"42552";"2014-1";"T2EB15";"3804"
"42552";"2014-1";"T2FB15";"3812"
"42552";"2014-1";"T2GB15";"3813"
"42603";"2014-1";"T2AB13";"3800"
"42603";"2014-1";"T2BB13";"3801"
"42603";"2014-1";"T2CB13";"3802"
"42603";"2014-1";"T2DB13";"3803"
"42603";"2014-1";"T2EB13";"3804"
"42603";"2014-1";"T2FB13";"3812"
"42603";"2014-1";"T2GB13";"3813"
"42633";"2014-1";"T2AB13";"3800"
"42633";"2014-1";"T2BB13";"3801"
"42633";"2014-1";"T2CB13";"3802"
"42633";"2014-1";"T2DB13";"3803"
"42633";"2014-1";"T2EB13";"3804"
"42633";"2014-1";"T2FB13";"3812"
"42633";"2014-1";"T2GB13";"3813"
"42634";"2014-1";"T2AB11";"3800"
"42634";"2014-1";"T2BB11";"3801"
"42634";"2014-1";"T2CB11";"3802"
"42634";"2014-1";"T2DB11";"3803"
"42634";"2014-1";"T2EB11";"3804"
"42634";"2014-1";"T2FB11";"3812"
"42634";"2014-1";"T2GB11";"3813"
"42635";"2014-1";"T2AB11";"3800"
"42635";"2014-1";"T2BB11";"3801"
"42635";"2014-1";"T2CB11";"3802"
"42635";"2014-1";"T2DB11";"3803"
"42635";"2014-1";"T2EB11";"3804"
"42635";"2014-1";"T2FB11";"3812"
"42635";"2014-1";"T2GB11";"3813"
"42636";"2014-1";"T2AB11";"3800"
"42636";"2014-1";"T2BB11";"3801"
"42636";"2014-1";"T2CB11";"3802"
"42636";"2014-1";"T2DB11";"3803"
"42636";"2014-1";"T2EB11";"3804"
"42636";"2014-1";"T2FB11";"3812"
"42636";"2014-1";"T2GB11";"3813"
"42637";"2014-1";"T2AB11";"3800"
"42637";"2014-1";"T2BB11";"3801"
"42637";"2014-1";"T2CB11";"3802"
"42637";"2014-1";"T2DB11";"3803"
"42637";"2014-1";"T2EB11";"3804"
"42637";"2014-1";"T2FB11";"3812"
"42637";"2014-1";"T2GB11";"3813"
"42638";"2014-1";"T2AB16";"3800"
"42638";"2014-1";"T2BB16";"3801"
"42638";"2014-1";"T2CB16";"3802"
"42638";"2014-1";"T2DB16";"3803"
"42638";"2014-1";"T2EB16";"3804"
"42638";"2014-1";"T2FB16";"3812"
"42638";"2014-1";"T2GB16";"3813"
"42640";"2014-1";"T2AB16";"3800"
"42640";"2014-1";"T2BB16";"3801"
"42640";"2014-1";"T2CB16";"3802"
"42640";"2014-1";"T2DB16";"3803"
"42640";"2014-1";"T2EB16";"3804"
"42640";"2014-1";"T2FB16";"3812"
"42640";"2014-1";"T2GB16";"3813"
"42643";"2014-1";"T2AB13";"3800"
"42643";"2014-1";"T2BB13";"3801"
"42643";"2014-1";"T2CB13";"3802"
"42643";"2014-1";"T2DB13";"3803"
"42643";"2014-1";"T2EB13";"3804"
"42643";"2014-1";"T2FB13";"3812"
"42643";"2014-1";"T2GB13";"3813"
"42644";"2014-1";"T2AB16";"3800"
"42644";"2014-1";"T2BB16";"3801"
"42644";"2014-1";"T2CB16";"3802"
"42644";"2014-1";"T2DB16";"3803"
"42644";"2014-1";"T2EB16";"3804"
"42644";"2014-1";"T2FB16";"3812"
"42644";"2014-1";"T2GB16";"3813"
"42645";"2014-1";"T2AB12";"3800"
"42645";"2014-1";"T2BB12";"3801"
"42645";"2014-1";"T2CB12";"3802"
"42645";"2014-1";"T2DB12";"3803"
"42645";"2014-1";"T2EB12";"3804"
"42645";"2014-1";"T2FB12";"3812"
"42645";"2014-1";"T2GB12";"3813"
"42648";"2014-1";"T2AB12";"3800"
"42648";"2014-1";"T2BB12";"3801"
"42648";"2014-1";"T2CB12";"3802"
"42648";"2014-1";"T2DB12";"3803"
"42648";"2014-1";"T2EB12";"3804"
"42648";"2014-1";"T2FB12";"3812"
"42648";"2014-1";"T2GB12";"3813"
"42649";"2014-1";"T2AB12";"3800"
"42649";"2014-1";"T2BB12";"3801"
"42649";"2014-1";"T2CB12";"3802"
"42649";"2014-1";"T2DB12";"3803"
"42649";"2014-1";"T2EB12";"3804"
"42649";"2014-1";"T2FB12";"3812"
"42649";"2014-1";"T2GB12";"3813"
"42651";"2014-1";"T2AB14";"3800"
"42651";"2014-1";"T2BB14";"3801"
"42651";"2014-1";"T2CB14";"3802"
"42651";"2014-1";"T2DB14";"3803"
"42651";"2014-1";"T2EB14";"3804"
"42651";"2014-1";"T2FB14";"3812"
"42651";"2014-1";"T2GB14";"3813"
"42654";"2014-1";"T2AB15";"3800"
"42654";"2014-1";"T2BB15";"3801"
"42654";"2014-1";"T2CB15";"3802"
"42654";"2014-1";"T2DB15";"3803"
"42654";"2014-1";"T2EB15";"3804"
"42654";"2014-1";"T2FB15";"3812"
"42657";"2014-1";"T2AB16";"3800"
"42657";"2014-1";"T2BB16";"3801"
"42657";"2014-1";"T2CB16";"3802"
"42657";"2014-1";"T2DB16";"3803"
"42657";"2014-1";"T2EB16";"3804"
"42657";"2014-1";"T2FB16";"3812"
"42657";"2014-1";"T2GB16";"3813"
"42658";"2014-1";"T2AB14";"3800"
"42658";"2014-1";"T2BB14";"3801"
"42658";"2014-1";"T2CB14";"3802"
"42658";"2014-1";"T2DB14";"3803"
"42658";"2014-1";"T2EB14";"3804"
"42658";"2014-1";"T2FB14";"3812"
"42658";"2014-1";"T2GB14";"3813"
"42659";"2014-1";"T2AB13";"3800"
"42659";"2014-1";"T2BB13";"3801"
"42659";"2014-1";"T2CB13";"3802"
"42659";"2014-1";"T2DB13";"3803"
"42659";"2014-1";"T2EB13";"3804"
"42659";"2014-1";"T2FB13";"3812"
"42659";"2014-1";"T2GB13";"3813"
"42662";"2014-1";"T2AB13";"3800"
"42662";"2014-1";"T2BB13";"3801"
"42662";"2014-1";"T2CB13";"3802"
"42662";"2014-1";"T2DB13";"3803"
"42662";"2014-1";"T2EB13";"3804"
"42662";"2014-1";"T2FB13";"3812"
"42662";"2014-1";"T2GB13";"3813"
"42703";"2014-1";"T2AB13";"3800"
"42703";"2014-1";"T2BB13";"3801"
"42703";"2014-1";"T2CB13";"3802"
"42703";"2014-1";"T2DB13";"3803"
"42703";"2014-1";"T2EB13";"3804"
"42703";"2014-1";"T2FB13";"3812"
"42703";"2014-1";"T2GB13";"3813"
"42704";"2014-1";"T2AB16";"3800"
"42704";"2014-1";"T2BB16";"3801"
"42704";"2014-1";"T2CB16";"3802"
"42704";"2014-1";"T2DB16";"3803"
"42704";"2014-1";"T2EB16";"3804"
"42704";"2014-1";"T2FB16";"3812"
"42704";"2014-1";"T2GB16";"3813"
"42706";"2014-1";"T2AB13";"3800"
"42706";"2014-1";"T2BB13";"3801"
"42706";"2014-1";"T2CB13";"3802"
"42706";"2014-1";"T2DB13";"3803"
"42706";"2014-1";"T2EB13";"3804"
"42706";"2014-1";"T2FB13";"3812"
"42706";"2014-1";"T2GB13";"3813"
"42707";"2014-1";"T2AB14";"3800"
"42707";"2014-1";"T2BB14";"3801"
"42707";"2014-1";"T2CB14";"3802"
"42707";"2014-1";"T2DB14";"3803"
"42707";"2014-1";"T2EB14";"3804"
"42707";"2014-1";"T2FB14";"3812"
"42707";"2014-1";"T2GB14";"3813"
"42824";"2014-1";"T2AB13";"3800"
"42824";"2014-1";"T2BB13";"3801"
"42824";"2014-1";"T2CB13";"3802"
"42824";"2014-1";"T2DB13";"3803"
"42824";"2014-1";"T2EB13";"3804"
"42824";"2014-1";"T2FB13";"3812"
"42824";"2014-1";"T2GB13";"3813"
"43975";"2014-1";"T2AB16";"3800"
"43975";"2014-1";"T2BB16";"3801"
"43975";"2014-1";"T2CB16";"3802"
"43975";"2014-1";"T2DB16";"3803"
"43975";"2014-1";"T2EB16";"3804"
"43975";"2014-1";"T2FB16";"3812"
"43975";"2014-1";"T2GB16";"3813"
"43976";"2014-1";"T2AB16";"3800"
"43976";"2014-1";"T2BB16";"3801"
"43976";"2014-1";"T2CB16";"3802"
"43976";"2014-1";"T2DB16";"3803"
"43976";"2014-1";"T2EB16";"3804"
"43976";"2014-1";"T2FB16";"3812"
"43976";"2014-1";"T2GB16";"3813"
"43977";"2014-1";"T2AB16";"3800"
"43977";"2014-1";"T2BB16";"3801"
"43977";"2014-1";"T2CB16";"3802"
"43977";"2014-1";"T2DB16";"3803"
"43977";"2014-1";"T2EB16";"3804"
"43977";"2014-1";"T2FB16";"3812"
"43977";"2014-1";"T2GB16";"3813"
"43979";"2014-1";"T2AB16";"3800"
"43979";"2014-1";"T2BB16";"3801"
"43979";"2014-1";"T2CB16";"3802"
"43979";"2014-1";"T2DB16";"3803"
"43979";"2014-1";"T2EB16";"3804"
"43979";"2014-1";"T2FB16";"3812"
"43979";"2014-1";"T2GB16";"3813"
"44090";"2014-1";"T2AB13";"3800"
"44090";"2014-1";"T2BB13";"3801"
"44090";"2014-1";"T2CB13";"3802"
"44090";"2014-1";"T2DB13";"3803"
"44090";"2014-1";"T2EB13";"3804"
"44090";"2014-1";"T2FB13";"3812"
"44090";"2014-1";"T2GB13";"3813"
"44331";"2014-1";"T2AB15";"3800"
"44331";"2014-1";"T2BB15";"3801"
"44331";"2014-1";"T2CB15";"3802"
"44331";"2014-1";"T2DB15";"3803"
"44331";"2014-1";"T2EB15";"3804"
"44331";"2014-1";"T2FB15";"3812"
"44331";"2014-1";"T2GB15";"3813"
"46123";"2014-1";"T2AB04";"3800"
"46123";"2014-1";"T2BB04";"3801"
"46123";"2014-1";"T2CB04";"3802"
"46123";"2014-1";"T2DB04";"3803"
"46123";"2014-1";"T2EB04";"3804"
"46123";"2014-1";"T2GB04";"3813"
"46152";"2014-1";"T2AB03";"3800"
"46152";"2014-1";"T2BB03";"3801"
"46152";"2014-1";"T2CB03";"3802"
"46152";"2014-1";"T2DB03";"3803"
"46152";"2014-1";"T2EB03";"3804"
"46152";"2014-1";"T2GB03";"3813"
"46171";"2014-1";"T2AB04";"3800"
"46171";"2014-1";"T2BB04";"3801"
"46171";"2014-1";"T2CB04";"3802"
"46171";"2014-1";"T2DB04";"3803"
"46171";"2014-1";"T2EB04";"3804"
"46171";"2014-1";"T2GB04";"3813"
"46186";"2014-1";"T2AB11";"3800"
"46186";"2014-1";"T2BB11";"3801"
"46186";"2014-1";"T2CB11";"3802"
"46186";"2014-1";"T2DB11";"3803"
"46186";"2014-1";"T2EB11";"3804"
"46186";"2014-1";"T2FB11";"3812"
"46186";"2014-1";"T2GB11";"3813"
"46197";"2014-1";"T2AB01";"3800"
"46197";"2014-1";"T2BB01";"3801"
"46197";"2014-1";"T2CB01";"3802"
"46197";"2014-1";"T2DB01";"3803"
"46197";"2014-1";"T2EB01";"3804"
"46197";"2014-1";"T2GB01";"3813"
"46199";"2014-1";"T2AB01";"3800"
"46199";"2014-1";"T2BB01";"3801"
"46199";"2014-1";"T2CB01";"3802"
"46199";"2014-1";"T2DB01";"3803"
"46199";"2014-1";"T2EB01";"3804"
"46199";"2014-1";"T2GB01";"3813"
"46200";"2014-1";"T2AB03";"3800"
"46200";"2014-1";"T2BB03";"3801"
"46200";"2014-1";"T2CB03";"3802"
"46200";"2014-1";"T2DB03";"3803"
"46200";"2014-1";"T2EB03";"3804"
"46200";"2014-1";"T2GB03";"3813"
"46210";"2014-1";"T2AB06";"3800"
"46210";"2014-1";"T2BB06";"3801"
"46210";"2014-1";"T2CB06";"3802"
"46210";"2014-1";"T2DB06";"3803"
"46210";"2014-1";"T2EB06";"3804"
"46210";"2014-1";"T2GB06";"3813"
"46235";"2014-1";"T2AB01";"3800"
"46235";"2014-1";"T2BB01";"3801"
"46235";"2014-1";"T2CB01";"3802"
"46235";"2014-1";"T2DB01";"3803"
"46235";"2014-1";"T2EB01";"3804"
"46235";"2014-1";"T2GB01";"3813"
"46249";"2014-1";"T2AB01";"3800"
"46249";"2014-1";"T2BB01";"3801"
"46249";"2014-1";"T2CB01";"3802"
"46249";"2014-1";"T2DB01";"3803"
"46249";"2014-1";"T2EB01";"3804"
"46249";"2014-1";"T2GB01";"3813"
"46253";"2014-1";"T2AB04";"3800"
"46253";"2014-1";"T2BB04";"3801"
"46253";"2014-1";"T2CB04";"3802"
"46253";"2014-1";"T2DB04";"3803"
"46253";"2014-1";"T2EB04";"3804"
"46253";"2014-1";"T2GB04";"3813"
"46256";"2014-1";"T2AB06";"3800"
"46256";"2014-1";"T2BB06";"3801"
"46256";"2014-1";"T2CB06";"3802"
"46256";"2014-1";"T2DB06";"3803"
"46256";"2014-1";"T2EB06";"3804"
"46256";"2014-1";"T2GB06";"3813"
"46310";"2014-1";"T2AB03";"3800"
"46310";"2014-1";"T2BB03";"3801"
"46310";"2014-1";"T2CB03";"3802"
"46310";"2014-1";"T2DB03";"3803"
"46310";"2014-1";"T2EB03";"3804"
"46310";"2014-1";"T2GB03";"3813"
"46352";"2014-1";"T2AB01";"3800"
"46352";"2014-1";"T2BB01";"3801"
"46352";"2014-1";"T2CB01";"3802"
"46352";"2014-1";"T2DB01";"3803"
"46352";"2014-1";"T2EB01";"3804"
"46352";"2014-1";"T2GB01";"3813"
"46366";"2014-1";"T2AB01";"3800"
"46366";"2014-1";"T2BB01";"3801"
"46366";"2014-1";"T2CB01";"3802"
"46366";"2014-1";"T2DB01";"3803"
"46366";"2014-1";"T2EB01";"3804"
"46366";"2014-1";"T2GB01";"3813"
"46397";"2014-1";"T2AB05";"3800"
"46397";"2014-1";"T2BB05";"3801"
"46397";"2014-1";"T2CB05";"3802"
"46397";"2014-1";"T2DB05";"3803"
"46397";"2014-1";"T2EB05";"3804"
"46397";"2014-1";"T2GB05";"3813"
"46406";"2014-1";"T2AB05";"3800"
"46406";"2014-1";"T2BB05";"3801"
"46406";"2014-1";"T2CB05";"3802"
"46406";"2014-1";"T2DB05";"3803"
"46406";"2014-1";"T2EB05";"3804"
"46406";"2014-1";"T2GB05";"3813"
"46412";"2014-1";"T2AB03";"3800"
"46412";"2014-1";"T2BB03";"3801"
"46412";"2014-1";"T2CB03";"3802"
"46412";"2014-1";"T2DB03";"3803"
"46412";"2014-1";"T2EB03";"3804"
"46412";"2014-1";"T2GB03";"3813"
"46413";"2014-1";"T2AB05";"3800"
"46413";"2014-1";"T2BB05";"3801"
"46413";"2014-1";"T2CB05";"3802"
"46413";"2014-1";"T2DB05";"3803"
"46413";"2014-1";"T2EB05";"3804"
"46413";"2014-1";"T2GB05";"3813"
"46441";"2014-1";"T2AB05";"3800"
"46441";"2014-1";"T2BB05";"3801"
"46441";"2014-1";"T2CB05";"3802"
"46441";"2014-1";"T2DB05";"3803"
"46441";"2014-1";"T2EB05";"3804"
"46441";"2014-1";"T2GB05";"3813"
"46448";"2014-1";"T2AB04";"3800"
"46448";"2014-1";"T2BB04";"3801"
"46448";"2014-1";"T2CB04";"3802"
"46448";"2014-1";"T2DB04";"3803"
"46448";"2014-1";"T2EB04";"3804"
"46448";"2014-1";"T2GB04";"3813"
"46485";"2014-1";"T2AB02";"3800"
"46485";"2014-1";"T2BB02";"3801"
"46485";"2014-1";"T2CB02";"3802"
"46485";"2014-1";"T2DB02";"3803"
"46485";"2014-1";"T2EB02";"3804"
"46485";"2014-1";"T2GB02";"3813"
"46514";"2014-1";"T2AB06";"3800"
"46514";"2014-1";"T2BB06";"3801"
"46514";"2014-1";"T2CB06";"3802"
"46514";"2014-1";"T2DB06";"3803"
"46514";"2014-1";"T2EB06";"3804"
"46514";"2014-1";"T2GB06";"3813"
"46532";"2014-1";"T2AB02";"3800"
"46532";"2014-1";"T2BB02";"3801"
"46532";"2014-1";"T2CB02";"3802"
"46532";"2014-1";"T2DB02";"3803"
"46532";"2014-1";"T2EB02";"3804"
"46532";"2014-1";"T2GB02";"3813"
"46568";"2014-1";"T2AB02";"3800"
"46568";"2014-1";"T2BB02";"3801"
"46568";"2014-1";"T2CB02";"3802"
"46568";"2014-1";"T2DB02";"3803"
"46568";"2014-1";"T2EB02";"3804"
"46568";"2014-1";"T2GB02";"3813"
"46600";"2014-1";"T2AB05";"3800"
"46600";"2014-1";"T2BB05";"3801"
"46600";"2014-1";"T2CB05";"3802"
"46600";"2014-1";"T2DB05";"3803"
"46600";"2014-1";"T2EB05";"3804"
"46600";"2014-1";"T2GB05";"3813"
"46654";"2014-1";"T2AB05";"3800"
"46654";"2014-1";"T2BB05";"3801"
"46654";"2014-1";"T2CB05";"3802"
"46654";"2014-1";"T2DB05";"3803"
"46654";"2014-1";"T2EB05";"3804"
"46654";"2014-1";"T2GB05";"3813"
"46691";"2014-1";"T2AB02";"3800"
"46691";"2014-1";"T2BB02";"3801"
"46691";"2014-1";"T2CB02";"3802"
"46691";"2014-1";"T2DB02";"3803"
"46691";"2014-1";"T2EB02";"3804"
"46691";"2014-1";"T2GB02";"3813"
"46739";"2014-1";"T2AB03";"3800"
"46739";"2014-1";"T2BB03";"3801"
"46739";"2014-1";"T2CB03";"3802"
"46739";"2014-1";"T2DB03";"3803"
"46739";"2014-1";"T2EB03";"3804"
"46739";"2014-1";"T2GB03";"3813"
"47682";"2014-1";"T2AB02";"3800"
"47682";"2014-1";"T2BB02";"3801"
"47682";"2014-1";"T2CB02";"3802"
"47682";"2014-1";"T2DB02";"3803"
"47682";"2014-1";"T2EB02";"3804"
"47682";"2014-1";"T2GB02";"3813"
"47684";"2014-1";"T2AB03";"3800"
"47684";"2014-1";"T2BB03";"3801"
"47684";"2014-1";"T2CB03";"3802"
"47684";"2014-1";"T2DB03";"3803"
"47684";"2014-1";"T2EB03";"3804"
"47684";"2014-1";"T2GB03";"3813"
"47685";"2014-1";"T2AB02";"3800"
"47685";"2014-1";"T2BB02";"3801"
"47685";"2014-1";"T2CB02";"3802"
"47685";"2014-1";"T2DB02";"3803"
"47685";"2014-1";"T2EB02";"3804"
"47685";"2014-1";"T2GB02";"3813"
"47686";"2014-1";"T2AB05";"3800"
"47686";"2014-1";"T2BB05";"3801"
"47686";"2014-1";"T2CB05";"3802"
"47686";"2014-1";"T2DB05";"3803"
"47686";"2014-1";"T2EB05";"3804"
"47686";"2014-1";"T2GB05";"3813"
"47700";"2014-1";"T2AB03";"3800"
"47700";"2014-1";"T2BB03";"3801"
"47700";"2014-1";"T2CB03";"3802"
"47700";"2014-1";"T2DB03";"3803"
"47700";"2014-1";"T2EB03";"3804"
"47700";"2014-1";"T2GB03";"3813"
"47712";"2014-1";"T2AB05";"3800"
"47712";"2014-1";"T2BB05";"3801"
"47712";"2014-1";"T2CB05";"3802"
"47712";"2014-1";"T2DB05";"3803"
"47712";"2014-1";"T2EB05";"3804"
"47712";"2014-1";"T2GB05";"3813"
"47713";"2014-1";"T2AB05";"3800"
"47713";"2014-1";"T2BB05";"3801"
"47713";"2014-1";"T2CB05";"3802"
"47713";"2014-1";"T2DB05";"3803"
"47713";"2014-1";"T2EB05";"3804"
"47713";"2014-1";"T2GB05";"3813"
"47720";"2014-1";"T2AB04";"3800"
"47720";"2014-1";"T2BB04";"3801"
"47720";"2014-1";"T2CB04";"3802"
"47720";"2014-1";"T2DB04";"3803"
"47720";"2014-1";"T2EB04";"3804"
"47720";"2014-1";"T2GB04";"3813"
"47739";"2014-1";"T2AB02";"3800"
"47739";"2014-1";"T2BB02";"3801"
"47739";"2014-1";"T2CB02";"3802"
"47739";"2014-1";"T2DB02";"3803"
"47739";"2014-1";"T2EB02";"3804"
"47739";"2014-1";"T2GB02";"3813"
"47813";"2014-1";"T2AB06";"3800"
"47813";"2014-1";"T2BB06";"3801"
"47813";"2014-1";"T2CB06";"3802"
"47813";"2014-1";"T2DB06";"3803"
"47813";"2014-1";"T2EB06";"3804"
"47813";"2014-1";"T2GB06";"3813"
"47814";"2014-1";"T2AB03";"3800"
"47814";"2014-1";"T2BB03";"3801"
"47814";"2014-1";"T2CB03";"3802"
"47814";"2014-1";"T2DB03";"3803"
"47814";"2014-1";"T2EB03";"3804"
"47814";"2014-1";"T2GB03";"3813"
"47830";"2014-1";"T2AB03";"3800"
"47830";"2014-1";"T2BB03";"3801"
"47830";"2014-1";"T2CB03";"3802"
"47830";"2014-1";"T2DB03";"3803"
"47830";"2014-1";"T2EB03";"3804"
"47830";"2014-1";"T2GB03";"3813"
"47832";"2014-1";"T2AB06";"3800"
"47832";"2014-1";"T2BB06";"3801"
"47832";"2014-1";"T2CB06";"3802"
"47832";"2014-1";"T2DB06";"3803"
"47832";"2014-1";"T2EB06";"3804"
"47832";"2014-1";"T2GB06";"3813"
"47838";"2014-1";"T2AB03";"3800"
"47838";"2014-1";"T2BB03";"3801"
"47838";"2014-1";"T2CB03";"3802"
"47838";"2014-1";"T2DB03";"3803"
"47838";"2014-1";"T2EB03";"3804"
"47838";"2014-1";"T2GB03";"3813"
"48008";"2014-1";"T2AB03";"3800"
"48008";"2014-1";"T2BB03";"3801"
"48008";"2014-1";"T2CB03";"3802"
"48008";"2014-1";"T2DB03";"3803"
"48008";"2014-1";"T2EB03";"3804"
"48008";"2014-1";"T2GB03";"3813"
"48041";"2014-1";"T2AB02";"3800"
"48041";"2014-1";"T2BB02";"3801"
"48041";"2014-1";"T2CB02";"3802"
"48041";"2014-1";"T2DB02";"3803"
"48041";"2014-1";"T2EB02";"3804"
"48041";"2014-1";"T2GB02";"3813"
"48967";"2014-1";"T2AB14";"3800"
"48967";"2014-1";"T2BB14";"3801"
"48967";"2014-1";"T2CB14";"3802"
"48967";"2014-1";"T2DB14";"3803"
"48967";"2014-1";"T2EB14";"3804"
"48967";"2014-1";"T2FB14";"3812"
"48967";"2014-1";"T2GB14";"3813"
"56120";"2014-1";"T2AB05";"3800"
"56120";"2014-1";"T2DB20";"3803"
"56120";"2014-1";"T3AB01";"3805"
"56120";"2014-1";"T3BB01";"3806"
"56120";"2014-1";"T3CB01";"3807"
"56120";"2014-1";"T3EB01";"3809"
"56120";"2014-1";"T3GB01";"3811"
"56120";"2014-1";"T3HB01";"3814"
"56120";"2014-1";"T3IB01";"3935"
"56120";"2014-1";"T3DB01";"3937"
"56625";"2014-1";"T2AB02";"3800"
"56625";"2014-1";"T2BB02";"3801"
"56625";"2014-1";"T2CB02";"3802"
"56625";"2014-1";"T2DB02";"3803"
"56625";"2014-1";"T2EB02";"3804"
"56625";"2014-1";"T2GB02";"3813"
"57057";"2014-1";"T3AB01";"3805"
"57057";"2014-1";"T3BB01";"3806"
"57057";"2014-1";"T3CB01";"3807"
"57057";"2014-1";"T3EB01";"3809"
"57057";"2014-1";"T3GB01";"3811"
"57057";"2014-1";"T3HB01";"3814"
"57057";"2014-1";"T3IB01";"3935"
"57057";"2014-1";"T3DB01";"3937"
